Title,Category,Genre,Description,Rating,Cover_URL,Backdrop_URL,TMDB_ID
Brooklyn Nine-Nine,Series,Comedy Crime,"A single-camera ensemble comedy following the lives of an eclectic group of detectives in a New York precinct, including one slacker who is forced to shape up when he gets a new boss.",8.211,https://image.tmdb.org/t/p/w500/A3SymGlOHefSKbz1bCOz56moupS.jpg,https://image.tmdb.org/t/p/original/wyspZaGs7CXceV3Ct7NJhcKNDkn.jpg,48891
Elementary,Series,Drama Mystery Crime,"A modern-day drama about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.",7.628,https://image.tmdb.org/t/p/w500/q9dObe29W4bDpgzUfOOH3ZnzDbR.jpg,https://image.tmdb.org/t/p/original/7sJrNKwzyJWnFPFpDL9wnZ859LZ.jpg,1415
South Park,Series,Animation Comedy,"Follow the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",8.341,https://image.tmdb.org/t/p/w500/1CGwZCFX2qerXaXQJJUB3qUvxq7.jpg,https://image.tmdb.org/t/p/original/3UviYOlhn8EgXMBuiT6MnUuo1w9.jpg,2190
Tokyo Ghoul,Series,Animation Drama Sci-Fi & Fantasy Anime,"Ken Kaneki, a bookworm college student, meets Rize, a girl his own age with whom he shares many interests.",8.265,https://image.tmdb.org/t/p/w500/1m4RlC9BTCbyY549TOdVQ5NRPcR.jpg,https://image.tmdb.org/t/p/original/jnwRlthXIgJB75Mt9GEl93Dczki.jpg,61374
Gilmore Girls,Series,Comedy Drama,"Set in the charming town of Stars Hollow, Connecticut, the series follows the captivating lives of Lorelai and Rory Gilmore, a mother/daughter pair who have a relationship most people only dream of.",7.898,https://image.tmdb.org/t/p/w500/gwtzCwU2wdLLf8oejQu2TINiWfQ.jpg,https://image.tmdb.org/t/p/original/8U2ndZrneigI2zkvGuTJtt1ZsxK.jpg,4586
Star Trek: The Next Generation,Series,Sci-Fi & Fantasy Action & Adventure Drama Mystery,"Follow the intergalactic adventures of Capt. Jean-Luc Picard and his loyal crew aboard the all-new USS Enterprise NCC-1701D, as they explore new worlds.",8.4,https://image.tmdb.org/t/p/w500/vkLzXddgUKH5VcpnYiRzpJFrZhz.jpg,https://image.tmdb.org/t/p/original/qmliLoo6GVheM2FihatlAXxCKyF.jpg,655
Bloodhounds,Series,Drama Action & Adventure Crime,"Faced with ruthless foes with a violent thirst, two young boxers band together — risking life and limb to bring justice and protect their loved ones.",8.4,https://image.tmdb.org/t/p/w500/uSQzD7TXsL96J5ggDrJFdUs8uXU.jpg,https://image.tmdb.org/t/p/original/zhsEnDNCQX5dlI2wbKzV90pV0B9.jpg,127529
Zhan Zhao Adventures,Series,Drama Mystery,"Zhan Zhao, a fourth-ranked imperial guard, embarks on a solo investigation after receiving evidence of a cold case. Along the way, he encounters the strong-willed Miss Huo Linglong and the justice-driven Bai Yutang. The three like-minded companions join forces to uncover clues, uphold justice, and capture criminals. Together, they work to expose a dangerous web of power that has infiltrated both the court and the martial world, ultimately restoring peace to the people.",7.0,https://image.tmdb.org/t/p/w500/jeSvTYUjRtV0xNjEupHpMgrBwsZ.jpg,https://image.tmdb.org/t/p/original/aqhB6P6x5wCk4lJqeXvRaD941xM.jpg,254486
Without a Trace,Series,Crime Mystery Action & Adventure Drama,The series follows the ventures of a Missing Persons Unit of the FBI in New York City.,7.251,https://image.tmdb.org/t/p/w500/iNhE283iY7xtS8zCjhSxpTfOzn0.jpg,https://image.tmdb.org/t/p/original/9PBVvl5o88WyKoynCYsws9jkGAl.jpg,2593
Fire in His Fingertips,Series,Comedy Animation Anime,"Office worker Ryou Fujihashi is trapped inside her apartment which has set ablaze. The firefighters arrive in time to save her, and one of them happens to be Souma Mizuno, Fujihashi's childhood friend who she had a crush on. As the apartment fire gets put out, an old love gets rekindled.",6.905,https://image.tmdb.org/t/p/w500/yHUDRf2e9FGeWXPsT5lVF3iCUwc.jpg,https://image.tmdb.org/t/p/original/lLOLKqe6r7uESLDcoO4TaZPHNdW.jpg,90388
Perry Mason,Series,Mystery Drama Crime,The cases of master criminal defense attorney Perry Mason and his staff who handled the most difficult of cases in the aid of the innocent.,7.706,https://image.tmdb.org/t/p/w500/sK6JvgNFP1ClT4aF4nPAZiDpAdk.jpg,https://image.tmdb.org/t/p/original/iq4BjyVsDxzg24XnjoGP0Xi2Tz5.jpg,4177
Bosch,Series,Mystery Drama Crime,"Harry Bosch, an LAPD homicide detective, stands trial for the fatal shooting of a serial murder suspect. A cold case involving the remains of a missing boy forces Bosch to confront his past. As daring recruit Julia Brasher catches his eye and departmental politics heat up, Bosch will pursue justice at all costs.",7.919,https://image.tmdb.org/t/p/w500/vVwyo9fwHp5zhX96CzpuRBFl2SJ.jpg,https://image.tmdb.org/t/p/original/23S5oKZjlXehjNLEhMQuxjwbyuA.jpg,60585
Dallas,Series,Soap Drama Family,"The world's first mega-soap, and one of the most popular ever produced, Dallas had it all. Beautiful women, expensive cars, and men playing Monopoly with real buildings. Famous for one of the best cliffhangers in TV history, as the world asked ""Who shot J.R.?"" A slow-burner to begin with, Dallas hit its stride in the 2nd season, with long storylines and expert character development. Dallas ruled the airwaves in the 1980's.",6.849,https://image.tmdb.org/t/p/w500/A1dupjBm7rXqBw2Dbz9WUsHoyxo.jpg,https://image.tmdb.org/t/p/original/5Z40OJgNeedcAgqPRTGQzlk17Mv.jpg,40
Men on a Mission,Series,Reality Comedy,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",7.5,https://image.tmdb.org/t/p/w500/2jIi55JtYKJTL1km8qHMuUilOWo.jpg,https://image.tmdb.org/t/p/original/a8a8z4aJr40zYgRMfmSESppX2eO.jpg,70672
Naruto Shippūden,Series,Animation Action & Adventure Sci-Fi & Fantasy Anime,"After 2 and a half years Naruto finally returns to his village of Konoha, and sets about putting his ambitions to work. It will not be easy though as he has amassed a few more dangerous enemies, in the likes of the shinobi organization; Akatsuki.",8.5,https://image.tmdb.org/t/p/w500/kV27j3Nz4d5z8u6mN3EJw9RiLg2.jpg,https://image.tmdb.org/t/p/original/z0YhJvomqedHF85bplUJEotkN5l.jpg,31910
The Pitt,Series,Drama,The staff of Pittsburgh's Trauma Medical Center work around the clock to save lives in an overcrowded and underfunded emergency department.,8.745,https://image.tmdb.org/t/p/w500/kvFSpESyBZMjaeOJDx7RS3P1jey.jpg,https://image.tmdb.org/t/p/original/z3BkMbCy5ajZPMyKEUwsPHuz2cV.jpg,250307
You,Series,Mystery Crime Drama,"A dangerously charming, obsessive man goes to extreme measures to insert himself into the lives of women who fascinate him.",8.011,https://image.tmdb.org/t/p/w500/oANi0vEE92nuijiZQgPZ88FSxqQ.jpg,https://image.tmdb.org/t/p/original/gzOIymABxmetAECXtazEYCpMmfb.jpg,78191
Fringe,Series,Sci-Fi & Fantasy Drama Mystery,"FBI Special Agent Olivia Dunham, brilliant but formerly institutionalized scientist Walter Bishop and his scheming, reluctant son Peter uncover a deadly mystery involving a series of unbelievable events and realize they may be a part of a larger, more disturbing pattern that blurs the line between science fiction and technology.",8.1,https://image.tmdb.org/t/p/w500/sY9hg5dLJ93RJOyKEiu1nAtBRND.jpg,https://image.tmdb.org/t/p/original/eksjqZGaGUtSZJD6nWQPsqzDMn0.jpg,1705
Chihayafuru,Series,Animation Drama Anime,"Chihaya Ayase has spent most of her life supporting her sister’s model career. When she meets a boy named Arata Wataya, he thinks Chihaya has potential to become a great karuta player. As Chihaya dreams of becoming Japan's best karuta player, she is soon separated from her karuta playing friends. Now in high school, Chihaya still plays karuta in the hope that she will one day meet her friends again.",7.591,https://image.tmdb.org/t/p/w500/x1yYnCaK8gLnLgQSnd9IGoapHbx.jpg,https://image.tmdb.org/t/p/original/e1R4kNrWvSfb8AVViMp0okVJfuk.jpg,45247
Adam's Sweet Agony,Series,Animation Anime,"This is the story of a boy, who became the lone Adam among four billion Eves. In a world where a pandemic has rendered all men impotent, high school student Itsuki is the exception who escaped it. In order to protect this secret, he transfers to a very special high school, which turns out to be composed of 90% girls! There, he encounters an upbeat and friendly senior, a sexually frustrated female teacher, a tomboyish school 'prince,' and an heiress from a wealthy family. For Itsuki, who has his pick of any woman in the world, the question remains: which one will he choose?",6.786,https://image.tmdb.org/t/p/w500/1n1ZP0KHXUSvVxZG63x7aOzmO4M.jpg,https://image.tmdb.org/t/p/original/bM4nCynOSA5oCNqLsqb1Fo56sZQ.jpg,241002
One Tree Hill,Series,Drama,"In Tree Hill, North Carolina two half brothers share a last name and nothing else. Brooding, blue-collar Lucas is a talented street-side basketball player, but his skills are appreciated only by his friends at the river court. Popular, affluent Nathan basks in the hero-worship of the town, as the star of his high school team. And both boys are the son of former college ball player Dan Scott whose long ago choice to abandon Lucas and his mother Karen, will haunt him long into his life with wife Deb and their son Nathan.",7.8,https://image.tmdb.org/t/p/w500/sOrelBaAhp7DZbPTivDwKEyPslC.jpg,https://image.tmdb.org/t/p/original/eDNSgT1xPMKYcEzJ5GG0PCE3NcN.jpg,269
Daredevil: Born Again,Series,Drama Action & Adventure Crime,"Matt Murdock, a blind lawyer with heightened abilities, is fighting for justice through his bustling law firm, while former mob boss Wilson Fisk pursues his own political endeavors in New York. When their past identities begin to emerge, both men find themselves on an inevitable collision course.",8.173,https://image.tmdb.org/t/p/w500/xDUoAsU8lQHOOoRkFiBuarmACDN.jpg,https://image.tmdb.org/t/p/original/qrTAc0ZtQ859Qu5O8cixJzNJpQs.jpg,202555
Malcolm in the Middle,Series,Comedy,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family.",8.47,https://image.tmdb.org/t/p/w500/uftxEWbn3OSykTy4DX4BrdVeiuv.jpg,https://image.tmdb.org/t/p/original/si3OheCrSpEyK2JUtZOThsZPUR4.jpg,2004
Solo Leveling,Series,Animation Action & Adventure Sci-Fi & Fantasy Anime,"They say whatever doesn’t kill you makes you stronger, but that’s not the case for the world’s weakest hunter Sung Jinwoo. After being brutally slaughtered by monsters in a high-ranking dungeon, Jinwoo came back with the System, a program only he could see, that’s leveling him up in every way. Now, he’s inspired to discover the secrets behind his powers and the dungeon that spawned them.",8.644,https://image.tmdb.org/t/p/w500/geCRueV3ElhRTr0xtJuEWJt6dJ1.jpg,https://image.tmdb.org/t/p/original/xMNH87maNLt9n2bMDYeI6db5VFm.jpg,127532
CSI: NY,Series,Crime Drama Mystery,"Follow the investigations of a team of NYPD forensic scientists and police officers identified as ""Crime Scene Investigators"".",7.321,https://image.tmdb.org/t/p/w500/4TGV4Bb3OPay4cHkQRlfwghv3vC.jpg,https://image.tmdb.org/t/p/original/qn4xPcrZnYUKk9gSQd1yuNn6xqk.jpg,2458
Secret Mission - Undercover Agents Never Back Down!,Series,Animation Anime,"Narcotics Enforcement Agent Riko Ikazuchi is undercover with her junior colleague Noma in an apartment that serves as the hideout for a criminal organization. Despite Riko and Noma posing as a newlywed couple, the criminals begin to suspect them after not hearing any marital intimacy during the night. To convince them that they are a loving couple, Noma starts touching Riko's body...",6.1,https://image.tmdb.org/t/p/w500/xZV8e1iKi85PFZlbQBdznvtpAVJ.jpg,https://image.tmdb.org/t/p/original/5IBSPGPAEFEkEJo4leqvpq0RcKf.jpg,233643
The West Wing,Series,Drama,The West Wing provides a glimpse into presidential politics in the nation's capital as it tells the stories of the members of a fictional presidential administration. These interesting characters have humor and dedication that touches the heart while the politics that they discuss touch on everyday life.,8.259,https://image.tmdb.org/t/p/w500/yqDWr5NAE7m1IWrygYwLyEB6pN0.jpg,https://image.tmdb.org/t/p/original/o6ixncGLOtRPz78vEIy9p1cOn9J.jpg,688
The Cleaning Lady,Series,Crime Drama,"A whip-smart doctor comes to the U.S. for a medical treatment to save her ailing son. But when the system fails and pushes her into hiding, she refuses to be beaten down and marginalized. Instead, she becomes a cleaning lady for the mob and starts playing the game by her own rules.",7.418,https://image.tmdb.org/t/p/w500/aoTQhDKiuKpn599yNxp03wr2ZHu.jpg,https://image.tmdb.org/t/p/original/eVGaiNUPhwKyiuWH6LfNa60JFyQ.jpg,125282
The Colbert Report,Series,News Comedy,"The Colbert Report is an American satirical late night television program. It stars political humorist Stephen Colbert, a former correspondent for The Daily Show with Jon Stewart. The Colbert Report is a spin-off from and counterpart to The Daily Show that comments on politics and the media in a similar way. The show focuses on a fictional anchorman character named Stephen Colbert, played by his real-life namesake. The character, described by Colbert as a ""well-intentioned, poorly informed, high-status idiot"", is a caricature of televised political pundits.",6.943,https://image.tmdb.org/t/p/w500/pn2CVXjOlR8kY5MgOTJjZ71IM0Q.jpg,https://image.tmdb.org/t/p/original/Ajku4m7jbMpCTEPr794Imv19mCA.jpg,4385
Bob's Burgers,Series,Animation Comedy,"Bob's Burgers follows a third-generation restaurateur, Bob, as he runs Bob's Burgers with the help of his wife and their three kids. Bob and his quirky family have big ideas about burgers, but fall short on service and sophistication. Despite the greasy counters, lousy location and a dearth of customers, Bob and his family are determined to make Bob's Burgers ""grand re-re-re-opening"" a success.",7.847,https://image.tmdb.org/t/p/w500/iIHsQe3Qjs3NH62HdamyQEPeqTR.jpg,https://image.tmdb.org/t/p/original/2AVPwdHJsF044jT39akgLxxv2zx.jpg,32726
Dragon Ball Z,Series,Animation Sci-Fi & Fantasy Action & Adventure Anime,"Now happily married and with a son, martial arts champion Goku must defend Earth from a series of extraterrestrial invaders bent on destruction.",8.361,https://image.tmdb.org/t/p/w500/yfyToia25GnvjY7FPAGaCm3lKRc.jpg,https://image.tmdb.org/t/p/original/ydf1CeiBLfdxiyNTpskM0802TKl.jpg,12971
The 100,Series,Sci-Fi & Fantasy Action & Adventure Drama Crime,"100 years in the future, when the Earth has been abandoned due to radioactivity, the last surviving humans live on an ark orbiting the planet — but the ark won't last forever. So the repressive regime picks 100 expendable juvenile delinquents to send down to Earth to see if the planet is still habitable.",7.881,https://image.tmdb.org/t/p/w500/wcaDIAG1QdXQLRaj4vC1EFdBT2.jpg,https://image.tmdb.org/t/p/original/8ZerYKvIaNUJZvAHXYTQu4qTwFw.jpg,48866
The Handmaid's Tale,Series,Drama Sci-Fi & Fantasy Action & Adventure,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship.",8.141,https://image.tmdb.org/t/p/w500/eGUT7j3n3rn5yGihlCgwUnD70HV.jpg,https://image.tmdb.org/t/p/original/atb20IUkdYcZISq3DJ769nc3h1G.jpg,69478
iPartment,Series,Drama Comedy,,6.8,https://image.tmdb.org/t/p/w500/jLMUydug1jJxAZdAuT5Y2JnjvQI.jpg,https://image.tmdb.org/t/p/original/s0IbaQ6Ielysg7gsizR5amtOEmr.jpg,68809
Agatha Christie's Poirot,Series,Crime Drama Mystery,"From England to Egypt, accompanied by his elegant and trustworthy sidekicks, the intelligent yet eccentrically-refined Belgian detective Hercule Poirot pits his wits against a collection of first class deceptions.",8.179,https://image.tmdb.org/t/p/w500/6f4IVfbn8knb7RjdZlGLuW5guDc.jpg,https://image.tmdb.org/t/p/original/rwxxDbG9Kijki7CkmB4k64MSbte.jpg,790
NOVA,Series,Documentary,"PBS' premier science series helps viewers of all ages explore the science behind the headlines. Along the way, NOVA demystifies science and technology, and highlights the people involved in scientific pursuits.",7.0,https://image.tmdb.org/t/p/w500/giUBXYnDAaJgNqA6iE3BMVE2EHp.jpg,https://image.tmdb.org/t/p/original/euEHCRdfV1ZTDgfhZm1XKHVkZ2K.jpg,3562
The Strain,Series,Sci-Fi & Fantasy Drama Mystery,"A high concept thriller that tells the story of Dr. Ephraim Goodweather, the head of the Center for Disease Control Canary Team in New York City. He and his team are called upon to investigate a mysterious viral outbreak with hallmarks of an ancient and evil strain of vampirism. As the strain spreads, Eph, his team, and an assembly of everyday New Yorkers, wage war for the fate of humanity itself.",7.465,https://image.tmdb.org/t/p/w500/2BWErT9QcADpf2G4BZ769eSnFTP.jpg,https://image.tmdb.org/t/p/original/4YnAZ1KO9goeS4c06VO7HXiO3oO.jpg,47640
Teen Titans Go!,Series,Animation Action & Adventure Comedy Family Sci-Fi & Fantasy,"Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!",6.4,https://image.tmdb.org/t/p/w500/kPKAigYUlWRpnfo4Ptiwlz4FWXU.jpg,https://image.tmdb.org/t/p/original/bIHCUqaapZdRjd2kzSDiwzYyrpC.jpg,45140
Black Mirror,Series,Sci-Fi & Fantasy Drama Mystery,"Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.",8.286,https://image.tmdb.org/t/p/w500/seN6rRfN0I6n8iDXjlSMk1QjNcq.jpg,https://image.tmdb.org/t/p/original/dg3OindVAGZBjlT3xYKqIAdukPL.jpg,42009
Virtues of Harmony II,Series,Comedy Family Drama,"The Virtues of Harmony II is a long-running TVB television series, which follows its first series, Virtues of Harmony, a series set in Ancient China. This new, second series of the Virtues of Harmony is set in Modern Hong Kong.",7.5,https://image.tmdb.org/t/p/w500/im3qS74ptAtmu7Tz07cN3xnW7xn.jpg,https://image.tmdb.org/t/p/original/ulfQAr9vrBp5FCldESWbz9w8x6v.jpg,4013
Curb Your Enthusiasm,Series,Comedy,"The off-kilter, unscripted comic vision of Larry David, who plays himself in a parallel universe in which he can't seem to do anything right, and, by his standards, neither can anyone else.",8.03,https://image.tmdb.org/t/p/w500/mZqWmSq1M61Jlre3furVDSXvdrN.jpg,https://image.tmdb.org/t/p/original/eNSIkGIYqXVFNmT85P4X7BsXkYI.jpg,4546
Undekhi,Series,Crime Drama,"Show depicts the two aspects of the society - the power-drunk influential people who think they can get away with anything and the oppressed, subjected to years of torture, who finally decide to bring themselves to justice",8.3,https://image.tmdb.org/t/p/w500/mzm5gUiv1oRkpLy7f3aFkDIFbbP.jpg,https://image.tmdb.org/t/p/original/8Oe8yZqR20AThApCxWvTsRwIa9d.jpg,105759
Star Trek: Voyager,Series,Sci-Fi & Fantasy Drama Action & Adventure,"Pulled to the far side of the galaxy, where the Federation is 75 years away at maximum warp speed, a Starfleet ship must cooperate with Maquis rebels to find a way home.",7.8,https://image.tmdb.org/t/p/w500/gNS5tRSG3UlXodCxznKKOKweqxh.jpg,https://image.tmdb.org/t/p/original/7YFranrnnIcCrgsLYQsoq8aE3Ir.jpg,1855
"Murder, She Wrote",Series,Mystery Crime Drama,An unassuming mystery writer turned sleuth uses her professional insight to help solve real-life homicide cases.,7.526,https://image.tmdb.org/t/p/w500/3UxBFG4fiuZ0P9n2sCrjXh64Avy.jpg,https://image.tmdb.org/t/p/original/eciikZDLyEBQanGh3zpGNuYHtQ3.jpg,484
Pokémon Horizons,Series,Animation Action & Adventure Sci-Fi & Fantasy Kids Anime,"Follow Liko and Roy as they unravel the mysteries that surround them and encounter Friede, Captain Pikachu, Amethio, and others during their exciting adventures!",8.644,https://image.tmdb.org/t/p/w500/amemXW39lMbNBJFRMJ5W7q9mLP2.jpg,https://image.tmdb.org/t/p/original/d0axpGojOqDag5lDa0eNSEtw11l.jpg,220150
Burn the House Down,Series,Drama Mystery,"After her mother took the blame for a tragic fire 13 years ago, Anzu plots revenge by working as a housekeeper under a pseudonym for her icy stepmother.",7.164,https://image.tmdb.org/t/p/w500/s4Ot7YP5GjEW8ggmjXbf79u6b2N.jpg,https://image.tmdb.org/t/p/original/g0UxlBGBBFTYgv4Gk2b3ZlZCjQa.jpg,210268
Bhooth Bangla,Movie,Horror Comedy,"A man inherits a palace in rural Mangalpur and plans his sister's wedding there, but strange supernatural events and panicked locals force him to investigate the property's mysterious past.",6.5,https://image.tmdb.org/t/p/w500/79RBp8afL4u4z3nVGR78z6eIvBB.jpg,https://image.tmdb.org/t/p/original/A2tzVTVtnTvpji96IZmleN78KKv.jpg,1239134
The Last Supper,Movie,Horror,"In a deserted house, a mysterious man savors an exquisite menu in the company of an unseen guest. From this eerie dinner table, a succession of terrifying stories is revealed-each probing primal fears of hunger, flesh, and survival.",0.0,https://image.tmdb.org/t/p/w500/6rGa9huzhmG1i2iu2Vcyv5HI02t.jpg,,1663082
Mexican Psycho,Movie,Thriller Horror,"Follows an ""ultra-violent and intelligent"" psychopath who challenges the police by leaving a white paper rabbit at each crime scene, connecting them all.",7.643,https://image.tmdb.org/t/p/w500/7tIgfsTWuzXKR2kLRUPrLRTbcuo.jpg,https://image.tmdb.org/t/p/original/82hjEm0x5Val6nCwExwlawdfwLJ.jpg,1639398
The Housemaid,Movie,Mystery Thriller,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",7.26,https://image.tmdb.org/t/p/w500/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,https://image.tmdb.org/t/p/original/zTnAnYIn0Iv3cn0ZHlzLhou3ybm.jpg,1368166
Shelter,Movie,Action Crime Thriller,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",7.618,https://image.tmdb.org/t/p/w500/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,https://image.tmdb.org/t/p/original/nHxWyy18SvAZ8jJeemtS8k1UNjM.jpg,1290821
Avatar Aang: The Last Airbender,Movie,Animation Action Adventure Fantasy,"Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",0.0,https://image.tmdb.org/t/p/w500/29Jdsak3SrwGds5k1t43kH6Khed.jpg,https://image.tmdb.org/t/p/original/sS3zGYFPcfM5pArVNWl6qLyaSmU.jpg,980431
Disforia,Movie,Horror Thriller,"Set in the near future against the backdrop of widespread looting and societal collapse, the couple formed by Esther and Tomás and their daughter Say move to their summer house so they can promptly sell it and then flee from their country to France, drawing attention from a ring of voyeurs of real-life torture streamed on the dark web.",5.0,https://image.tmdb.org/t/p/w500/49pzxbf1Eftz7wQZdVDVl8OM9bg.jpg,https://image.tmdb.org/t/p/original/gYumbUCWyUI6Mutgd7oILOCunk8.jpg,1252051
Night Silence,Movie,Horror Drama Mystery,"A theatre actor whose health is failing gets admitted to a nursing home. Soon, he starts having nightmares that seemingly become deceptively real. The so-called nightmares were able to make him live in two parallel dimensions.",4.7,https://image.tmdb.org/t/p/w500/gBYhjuq0ZEDN710C5sKVq45y1pA.jpg,https://image.tmdb.org/t/p/original/1Xi0FNU0uj82GfUw2vWHsVCiRv5.jpg,1281425
Zero Woman 2,Movie,Action Thriller,"When a valuable suitcase is stolen, the mob, petty criminals, and a beautiful agent from the Elite Zero division are pulled into a battle to settle the score.",5.0,https://image.tmdb.org/t/p/w500/sQHeDjwmBQba8E51Mkp5dvgkzeZ.jpg,https://image.tmdb.org/t/p/original/vP7YFt9pP8NPCg4PMBAHO5ILdrQ.jpg,44980
Michael Jackson: The Life of an Icon,Movie,Documentary Music,"See Michael Jackson, one of the most recognizable and popular entertainers of all time, like never before in the feature-length tribute Michael Jackson: The Life of an Icon. Known to millions of fans worldwide for his record-breaking albums, groundbreaking music videos, mesmerizing dance moves and humanitarian efforts, his true story has never really been told...until now. This unprecedented look into the King of Pop's fascinating life includes all-new interviews with his mother Katherine Jackson as well as siblings Tito and Rebbie Jackson,  his nephew  Jaafar Jackson and niece Tahkyah brings plenty Jackson and Friends ends and music legends such as Smokey Robinson, Dionne Warwick and  his 3 children and many more.",8.119,https://image.tmdb.org/t/p/w500/tOCYV9JCXXFtb7YehKXJBMKI4aD.jpg,https://image.tmdb.org/t/p/original/wz1eLrNxK77xAY7JYi4iYrtiMEd.jpg,78192
Ne Zha 2,Movie,Animation Action Fantasy Adventure Donghua,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",8.158,https://image.tmdb.org/t/p/w500/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,https://image.tmdb.org/t/p/original/zxi6WQPVc0uQAG5TtLsKvxYHApC.jpg,980477
Krishnavataram Part 1: The Heart (Hridayam),Movie,Adventure Romance Drama,"An epic devotional narrative that reimagines the journey of Lord Krishna, tracing his path from Dwarka to Kurukshetra after parting ways with Radha. As his journey unfolds, it explores his connection with people, his layered personality, and the lessons he imparts about love and life.",8.5,https://image.tmdb.org/t/p/w500/7AxJYvPWLlNiGH52A9eenDxQzu8.jpg,https://image.tmdb.org/t/p/original/quMadsmJAFKGd6UpCFwxtlrVxPF.jpg,1673393
